CNPJ,Cod_Cliente1,Regiao,T.O. 25kg,T.O. 50kg,Est. 40kg,Est. 50kg,códigos analisados,duplicidade,códigos a sanear,comentário E.I.
20594023000189,1505316,VC-BREJO SANTO,1,1,0,0," código: 6193629 ,  código: 6111677 ",não,,
8696798000160,1434668,VC-ALTO PARAGUAI,1,1,0,0," código: 6054184 ,  código: 6165750 ",não,,
7163494000174,1080199,VC-AQUIDAUANA,0,1,0,0, código: 6054157 ,não,,
16851522000137,1426897,VC-ALMEIRIM,0,0,0,0,,não,,
77258382000182,1006166,VC-APUCARANA,1,1,0,0," código: 6054204 ,  código: 6054190 ",não,,
31495645000176,1496891,VC-ALTO ME CANINDE,2,1,0,0," código: 6187345 ,  código: 6193629 ,  código: 6054178 ",sim,,
96418264031522,1435686,VC-CAMPANHA MERIDION,1,1,0,0," código: 6054204 ,  código: 6054205 ",não,,
26557269000167,1435985,VC-ALTO ARAGUAIA,1,1,0,0," código: 6054184 ,  código: 6054187 ",não,,
29437165000107,1504184,VC-ARARIPINA,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
15466082000131,1310681,VC-AVARE,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
44592756000142,1054259,VC-CAMPINAS,1,1,0,0," código: 6054172 ,  código: 6054180 ",não,,
22207773000852,1369405,VC-ANDRELANDIA,0,1,0,0, código: 6165750 ,não,,
29791887000165,1510390,VC-BRAGANTINA,0,1,0,0, código: 6054178 ,não,,
30353433000191,1503736,VC-AGRESTE ITABAIAN,1,1,0,0," código: 6193629 ,  código: 6054178 ",não,,
7146707000150,1070123,VC-AGLOM URB S LUIS,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
72303852000169,1083174,VC-BARRO,1,1,0,0," código: 6187345 ,  código: 6111677 ",não,,
